Trial,Fast,Slow,CAGR,Sharpe,Drawdown,Returns
96,11,71,0.04,0.55,-0.18,1.3797247972765434
858,21,83,0.04,0.52,-0.22,1.3796455045368026
402,15,77,0.04,0.53,-0.22,1.3794759382551558
481,16,81,0.04,0.53,-0.21,1.3792422389215784
2153,38,103,0.04,0.45,-0.3,1.3792215651679685
575,17,100,0.04,0.53,-0.25,1.379152745156263
894,21,119,0.04,0.51,-0.25,1.3790800678818942
342,14,92,0.04,0.53,-0.21,1.3790268492216662
632,18,82,0.04,0.52,-0.21,1.378918905531172
510,16,110,0.04,0.54,-0.22,1.378885788761249
1694,32,94,0.04,0.49,-0.23,1.3788623844365113
322,14,72,0.04,0.53,-0.21,1.3788605954242852
1613,31,88,0.04,0.48,-0.23,1.3788071313524661
476,16,76,0.04,0.52,-0.23,1.3785607156917603
22,10,72,0.04,0.56,-0.18,1.3784557922937086
1616,31,91,0.04,0.48,-0.23,1.3782918352067592
1163,25,88,0.04,0.49,-0.23,1.378219664883559
2053,37,78,0.04,0.48,-0.21,1.3779663687333612
810,20,110,0.04,0.5,-0.21,1.377898114827034
3021,50,72,0.04,0.46,-0.26,1.3777255999180307
501,16,101,0.04,0.53,-0.23,1.3775592350982677
1765,33,90,0.04,0.48,-0.23,1.3774761526583355
3040,50,91,0.04,0.44,-0.3,1.3773251568670537
974,22,124,0.04,0.5,-0.26,1.376838999232795
1018,23,93,0.04,0.5,-0.23,1.3767696662508286
2598,44,98,0.04,0.44,-0.3,1.3766558768505885
3042,50,93,0.04,0.44,-0.3,1.3766287560256565
572,17,97,0.04,0.53,-0.24,1.3766285638610125
1643,31,118,0.04,0.49,-0.26,1.3765836420220756
1605,31,80,0.04,0.48,-0.26,1.3765154288959058
1568,30,118,0.04,0.49,-0.26,1.3762380964319147
811,20,111,0.04,0.5,-0.21,1.3762237547558664
581,17,106,0.04,0.53,-0.22,1.3760868718948533
2227,39,102,0.04,0.45,-0.3,1.3760104241320454
673,18,123,0.04,0.51,-0.22,1.375896247952147
947,22,97,0.04,0.5,-0.22,1.375859361899699
24,10,74,0.04,0.56,-0.18,1.3756257978927982
571,17,96,0.04,0.52,-0.24,1.3756225965879383
81,11,56,0.04,0.53,-0.16,1.3753566399186112
33,10,83,0.04,0.56,-0.19,1.3752560193202386
341,14,91,0.04,0.53,-0.21,1.3748453945706123
2211,39,86,0.04,0.46,-0.26,1.374767886829895
1829,34,79,0.04,0.47,-0.24,1.3747226154798788
1564,30,114,0.04,0.48,-0.26,1.3744884269506183
2599,44,99,0.04,0.44,-0.3,1.3744594842369597
256,13,81,0.04,0.53,-0.2,1.37434199738336
665,18,115,0.04,0.51,-0.21,1.3742861522596785
2822,47,97,0.04,0.44,-0.3,1.3740024910841335
266,13,91,0.04,0.53,-0.22,1.3739074096982027
785,20,85,0.04,0.51,-0.22,1.3738255955322818
34,10,84,0.04,0.56,-0.19,1.373814812835627
2509,43,84,0.04,0.45,-0.26,1.3737552877289754
2381,41,106,0.04,0.44,-0.3,1.3736151762287263
1638,31,113,0.04,0.48,-0.26,1.3735478126760594
401,15,76,0.04,0.52,-0.22,1.3735434663831758
1162,25,87,0.04,0.49,-0.23,1.3734437619015298
23,10,73,0.04,0.55,-0.18,1.3732905326980012
735,19,110,0.04,0.5,-0.21,1.3732551897946168
1611,31,86,0.04,0.48,-0.24,1.373103353282965
646,18,96,0.04,0.52,-0.23,1.3729114461293657
2285,40,85,0.04,0.45,-0.26,1.3728291938716117
1089,24,89,0.04,0.49,-0.23,1.3727746600812578
2896,48,96,0.04,0.44,-0.3,1.3727271959722382
491,16,91,0.04,0.52,-0.24,1.3721561666719224
499,16,99,0.04,0.52,-0.23,1.371784757457183
2214,39,89,0.04,0.45,-0.26,1.3716074311733306
1825,34,75,0.04,0.47,-0.26,1.3714521005010132
945,22,95,0.04,0.49,-0.23,1.3709679514375053
1903,35,78,0.04,0.46,-0.22,1.3705151081929186
479,16,79,0.04,0.52,-0.22,1.37031287522609
1693,32,93,0.04,0.48,-0.23,1.3700614055596567
2824,47,99,0.04,0.43,-0.3,1.3699970268026982
2073,37,98,0.04,0.46,-0.27,1.3699267057387539
2074,37,99,0.04,0.46,-0.27,1.3699267057387536
480,16,80,0.04,0.52,-0.21,1.3698805290996836
768,20,68,0.04,0.49,-0.25,1.3698523211389178
1754,33,79,0.04,0.47,-0.27,1.3695106908570338
2672,45,97,0.04,0.43,-0.3,1.3695061639309718
2671,45,96,0.04,0.43,-0.3,1.3695061639309718
2098,37,123,0.04,0.45,-0.3,1.3693555387399254
417,15,92,0.04,0.52,-0.22,1.3691201112987383
1017,23,92,0.04,0.49,-0.23,1.3691146110906165
692,19,67,0.04,0.49,-0.25,1.3687630479507984
151,12,51,0.04,0.52,-0.14,1.3687475433476735
1678,32,78,0.04,0.47,-0.27,1.3685736376186273
2054,37,79,0.04,0.47,-0.22,1.3683527684525714
1615,31,90,0.04,0.47,-0.23,1.3683131082159983
2452,42,102,0.04,0.43,-0.3,1.368196165637185
2600,44,100,0.04,0.43,-0.3,1.3681655438795501
2454,42,104,0.04,0.43,-0.3,1.3681258408698762
1857,34,107,0.04,0.46,-0.26,1.3680999139262828
420,15,95,0.04,0.52,-0.23,1.3680555541282082
471,16,71,0.04,0.5,-0.25,1.368016751693706
11,10,61,0.04,0.54,-0.14,1.3678488225915202
1610,31,85,0.04,0.47,-0.24,1.367746569265517
638,18,88,0.04,0.51,-0.21,1.3676034096721483
2147,38,97,0.04,0.45,-0.27,1.3675204918459862
972,22,122,0.04,0.49,-0.26,1.3673799665313824
576,17,101,0.04,0.52,-0.25,1.367379271643666
490,16,90,0.04,0.51,-0.23,1.3673480921799743
2673,45,98,0.04,0.43,-0.3,1.3673211783631491
1092,24,92,0.04,0.48,-0.23,1.3668196272244477
1766,33,91,0.04,0.47,-0.23,1.3667689384694912
791,20,91,0.04,0.51,-0.22,1.3667198272665888
2583,44,83,0.04,0.45,-0.26,1.3664400484724657
326,14,76,0.04,0.52,-0.19,1.3664237523721658
418,15,93,0.04,0.51,-0.24,1.3664001966629908
736,19,111,0.04,0.49,-0.22,1.366382932598143
672,18,122,0.04,0.5,-0.22,1.366130170325305
1912,35,87,0.04,0.47,-0.23,1.365996032279617
746,19,121,0.04,0.5,-0.21,1.3656706004059467
2226,39,101,0.04,0.43,-0.3,1.3655402913249335
886,21,111,0.04,0.49,-0.21,1.365379909714429
1418,28,118,0.04,0.47,-0.26,1.3653163740305336
650,18,100,0.04,0.51,-0.26,1.3651835675093078
2434,42,84,0.04,0.45,-0.26,1.365132367513986
813,20,113,0.04,0.49,-0.22,1.3651046656937837
1535,30,85,0.04,0.47,-0.27,1.3650861634720193
747,19,122,0.04,0.5,-0.21,1.3650764043999597
504,16,104,0.04,0.51,-0.24,1.3650670090579475
711,19,86,0.04,0.51,-0.22,1.3650489367863312
482,16,82,0.04,0.51,-0.21,1.364905943689225
321,14,71,0.04,0.51,-0.23,1.3648662565516594
1784,33,109,0.04,0.46,-0.26,1.3648392795284299
1910,35,85,0.04,0.46,-0.24,1.3646473679348328
1492,29,117,0.04,0.47,-0.26,1.364558220760008
2309,40,109,0.04,0.43,-0.3,1.3644663310274416
500,16,100,0.04,0.51,-0.24,1.3644392901304756
1091,24,91,0.04,0.48,-0.23,1.3643837602764934
899,21,124,0.04,0.49,-0.26,1.3643775120309267
1088,24,88,0.04,0.48,-0.24,1.3643471941584344
1826,34,76,0.04,0.46,-0.26,1.3643448862217065
783,20,83,0.04,0.5,-0.22,1.364198626709444
1093,24,93,0.04,0.48,-0.23,1.3641476968384376
1016,23,91,0.04,0.48,-0.23,1.3640196024077322
784,20,84,0.04,0.5,-0.22,1.363888821317523
2897,48,97,0.04,0.43,-0.3,1.363838672738354
955,22,105,0.04,0.49,-0.21,1.3636871571994311
496,16,96,0.04,0.51,-0.23,1.3635361792742209
2821,47,96,0.04,0.43,-0.3,1.363420190541642
2820,47,95,0.04,0.43,-0.3,1.363420190541642
647,18,97,0.04,0.51,-0.24,1.3630337266364023
2527,43,102,0.04,0.43,-0.3,1.3629636283354905
2308,40,108,0.04,0.43,-0.3,1.3629034803368811
2004,36,104,0.04,0.45,-0.26,1.3628470271518551
954,22,104,0.04,0.49,-0.21,1.362605396608564
2450,42,100,0.04,0.42,-0.3,1.3624343241730106
2746,46,96,0.04,0.42,-0.3,1.3616734656493683
1686,32,86,0.04,0.46,-0.24,1.361629112289489
2451,42,101,0.04,0.42,-0.3,1.361556628146566
1389,28,89,0.04,0.47,-0.27,1.3615404898785337
1388,28,88,0.04,0.47,-0.27,1.3615404898785337
2003,36,103,0.04,0.45,-0.26,1.3613212243897055
2577,44,77,0.04,0.44,-0.26,1.361293499232503
2453,42,103,0.04,0.43,-0.3,1.3611697939108975
1028,23,103,0.04,0.48,-0.21,1.3611084839164906
2455,42,105,0.04,0.43,-0.3,1.3608942840616567
1753,33,78,0.04,0.46,-0.27,1.3608550046552303
855,21,80,0.04,0.49,-0.23,1.360607668347482
1161,25,86,0.04,0.47,-0.24,1.3605831178068242
1560,30,110,0.04,0.46,-0.27,1.3605440204835142
1874,34,124,0.04,0.44,-0.3,1.3605022257079522
192,12,92,0.04,0.53,-0.17,1.3602223449223405
2359,41,84,0.04,0.44,-0.26,1.3602069700363215
1019,23,94,0.04,0.48,-0.23,1.3600665614856444
1020,23,95,0.04,0.48,-0.23,1.3600665614856444
2063,37,88,0.04,0.45,-0.29,1.3600569011334964
474,16,74,0.04,0.5,-0.25,1.3600483421804224
1782,33,107,0.04,0.45,-0.26,1.360015936803461
1534,30,84,0.04,0.47,-0.27,1.3599883631815344
2525,43,100,0.04,0.42,-0.3,1.359966671956776
805,20,105,0.04,0.48,-0.21,1.3599531440456867
253,13,78,0.04,0.52,-0.21,1.3599527811856376
416,15,91,0.04,0.51,-0.21,1.3598563510060413
28,10,78,0.04,0.54,-0.16,1.3595092627921628
340,14,90,0.04,0.51,-0.21,1.3595073100275445
2747,46,97,0.04,0.42,-0.3,1.3595009767998174
2674,45,99,0.04,0.42,-0.3,1.3595009767998174
1689,32,89,0.04,0.46,-0.24,1.3594812909543952
1569,30,119,0.04,0.47,-0.26,1.3594445719283907
973,22,123,0.04,0.48,-0.26,1.3594188915643435
2748,46,98,0.04,0.42,-0.3,1.359074818757926
1690,32,90,0.04,0.46,-0.23,1.3589655824702371
1691,32,91,0.04,0.46,-0.23,1.3589655824702371
1764,33,89,0.04,0.46,-0.23,1.3589655824702371
1760,33,85,0.04,0.46,-0.24,1.358939402086712
1612,31,87,0.04,0.46,-0.24,1.3589319365863552
2677,45,102,0.04,0.42,-0.3,1.3588790046819244
546,17,71,0.04,0.49,-0.23,1.3584003433111789
819,20,119,0.04,0.48,-0.25,1.3583536341832718
788,20,88,0.04,0.5,-0.24,1.357771080626989
2526,43,101,0.04,0.42,-0.3,1.3577496170034988
2602,44,102,0.04,0.42,-0.3,1.3576798291848529
2750,46,100,0.04,0.42,-0.3,1.3574483675487856
2749,46,99,0.04,0.42,-0.3,1.3574483675487854
1021,23,96,0.04,0.47,-0.23,1.3574078323452021
1873,34,123,0.04,0.44,-0.3,1.3573361736473661
2080,37,105,0.04,0.43,-0.3,1.3572322164190924
1688,32,88,0.04,0.46,-0.24,1.3571684847564434
403,15,78,0.04,0.5,-0.22,1.3570907447649703
2524,43,99,0.04,0.42,-0.3,1.357016351486306
953,22,103,0.04,0.48,-0.21,1.3568689358483208
1763,33,88,0.04,0.46,-0.24,1.3567958234759447
1762,33,87,0.04,0.46,-0.24,1.3567958234759447
649,18,99,0.04,0.5,-0.26,1.3566704846769517
2523,43,98,0.04,0.42,-0.3,1.3562741884007194
79,11,54,0.04,0.51,-0.15,1.3562407631823514
1087,24,87,0.04,0.47,-0.24,1.3560811787228304
419,15,94,0.04,0.5,-0.24,1.3560622292036613
2294,40,94,0.04,0.44,-0.27,1.355994426827057
2172,38,122,0.04,0.43,-0.3,1.355926397711865
766,20,66,0.04,0.47,-0.23,1.3558736237748474
573,17,98,0.04,0.5,-0.25,1.355835943071136
574,17,99,0.04,0.5,-0.25,1.3558359430711358
786,20,86,0.04,0.49,-0.22,1.3555114068990792
1529,30,79,0.04,0.46,-0.25,1.3553553678610932
2023,36,123,0.04,0.44,-0.3,1.3552074543302057
1461,29,86,0.04,0.46,-0.27,1.355198195435104
1755,33,80,0.04,0.46,-0.25,1.3551404755748204
2385,41,110,0.04,0.42,-0.3,1.355006661760505
666,18,116,0.04,0.49,-0.22,1.3547169170651168
671,18,121,0.04,0.49,-0.22,1.3545472948535213
2893,48,93,0.04,0.41,-0.3,1.3543006678220355
734,19,109,0.04,0.48,-0.21,1.3541686902955297
691,19,66,0.04,0.48,-0.25,1.3541450872791683
1911,35,86,0.04,0.45,-0.24,1.3540398727469685
415,15,90,0.04,0.5,-0.22,1.3538978602187484
549,17,74,0.04,0.49,-0.23,1.353796232782453
1679,32,79,0.04,0.46,-0.27,1.3535965183942955
854,21,79,0.04,0.48,-0.23,1.3535270680014606
1527,30,77,0.04,0.45,-0.25,1.3533678756388923
2301,40,101,0.04,0.42,-0.3,1.3532682525469601
2375,41,100,0.04,0.42,-0.3,1.3532682525469601
2823,47,98,0.04,0.42,-0.3,1.3529708445608402
1536,30,86,0.04,0.46,-0.27,1.352874426307224
946,22,96,0.04,0.47,-0.23,1.3528546343278858
630,18,80,0.04,0.49,-0.23,1.3527695125816044
1401,28,101,0.04,0.46,-0.25,1.352597499580171
1094,24,94,0.04,0.47,-0.23,1.3525023175775799
2312,40,112,0.04,0.42,-0.3,1.3524510041620166
2601,44,101,0.04,0.42,-0.3,1.3523258385811363
620,18,70,0.04,0.48,-0.25,1.3522454491870366
1756,33,81,0.04,0.45,-0.25,1.352052058755996
257,13,82,0.04,0.51,-0.21,1.3519973051673162
958,22,108,0.04,0.47,-0.23,1.3519834673309905
957,22,107,0.04,0.47,-0.23,1.3519834673309905
648,18,98,0.04,0.5,-0.26,1.3518071960237599
550,17,75,0.04,0.49,-0.24,1.351766065679035
878,21,103,0.04,0.47,-0.21,1.3516929470862693
2300,40,100,0.04,0.42,-0.3,1.351453596548477
25,10,75,0.04,0.53,-0.17,1.3513512160513903
1345,27,120,0.04,0.45,-0.26,1.3512556616469638
1781,33,106,0.04,0.44,-0.27,1.3511477650926544
1832,34,82,0.04,0.45,-0.24,1.3511428486341295
674,18,124,0.04,0.49,-0.23,1.351108092799277
2361,41,86,0.04,0.43,-0.26,1.3508353271346116
1545,30,95,0.04,0.46,-0.23,1.350731464384069
1546,30,96,0.04,0.46,-0.23,1.350731464384069
2968,49,93,0.04,0.41,-0.3,1.3506752340416666
2603,44,103,0.04,0.42,-0.3,1.350503487273292
2236,39,111,0.04,0.42,-0.3,1.3504236310012703
1839,34,89,0.04,0.45,-0.23,1.350338254317784
1840,34,90,0.04,0.45,-0.23,1.350338254317784
2751,46,101,0.04,0.41,-0.3,1.3502732490831388
1767,33,92,0.04,0.45,-0.24,1.3501510555901646
948,22,98,0.04,0.47,-0.22,1.350139755409278
1387,28,87,0.04,0.46,-0.27,1.3500704496545421
1687,32,87,0.04,0.45,-0.24,1.35000523353942
1783,33,108,0.04,0.44,-0.26,1.3498563184586743
1167,25,92,0.04,0.46,-0.25,1.349829641449637
631,18,81,0.04,0.49,-0.23,1.3497936760336888
2141,38,91,0.04,0.43,-0.26,1.349723203004897
2970,49,95,0.04,0.41,-0.3,1.3495951783089357
1460,29,85,0.04,0.46,-0.27,1.3495178181970142
1237,26,87,0.04,0.46,-0.25,1.3494495971043163
2459,42,109,0.04,0.42,-0.3,1.349345386704839
1456,29,81,0.04,0.46,-0.25,1.3493405868089143
1386,28,86,0.04,0.46,-0.27,1.3492601572603125
1567,30,117,0.04,0.46,-0.26,1.3491120737434208
2676,45,101,0.04,0.41,-0.3,1.3490816679423068
1711,32,111,0.04,0.44,-0.26,1.3489881837311517
1491,29,116,0.04,0.46,-0.26,1.3489839946631539
413,15,88,0.04,0.5,-0.21,1.3486937977763522
2311,40,111,0.04,0.42,-0.3,1.3477374259220913
1677,32,77,0.04,0.44,-0.28,1.3477044872890853
1462,29,87,0.04,0.46,-0.27,1.3476793929394426
406,15,81,0.04,0.49,-0.22,1.3475432798601052
1761,33,86,0.04,0.45,-0.24,1.347338484703279
1708,32,108,0.04,0.44,-0.27,1.3470271931698168
1707,32,107,0.04,0.44,-0.27,1.3470271931698166
765,20,65,0.04,0.46,-0.23,1.3466546215773072
952,22,102,0.04,0.47,-0.21,1.3464229646588504
12,10,62,0.04,0.51,-0.16,1.3463287900653649
2529,43,104,0.04,0.41,-0.3,1.3462896566436358
733,19,108,0.04,0.47,-0.21,1.3462858653705991
325,14,75,0.04,0.49,-0.2,1.3459908456390703
2360,41,85,0.04,0.43,-0.26,1.3457004555691767
2387,41,112,0.04,0.42,-0.3,1.3456862816181723
2388,41,113,0.04,0.42,-0.3,1.345686281618172
2097,37,122,0.04,0.42,-0.3,1.3454687358823725
2220,39,95,0.04,0.43,-0.27,1.3450988586007526
1759,33,84,0.04,0.44,-0.25,1.3448896881716004
688,19,63,0.04,0.46,-0.25,1.3447939989604256
1310,27,85,0.04,0.45,-0.25,1.3447787122239787
8,10,58,0.04,0.51,-0.15,1.3447750461342567
1528,30,78,0.04,0.44,-0.25,1.3446925024936327
2384,41,109,0.04,0.41,-0.3,1.3445995871126315
2310,40,110,0.04,0.41,-0.3,1.3445995871126315
2433,42,83,0.04,0.42,-0.26,1.3445658803634626
1834,34,84,0.04,0.44,-0.25,1.3445203984931613
804,20,104,0.04,0.46,-0.2,1.3442494014161892
877,21,102,0.04,0.46,-0.21,1.3442168786899904
820,20,120,0.04,0.47,-0.25,1.3442103729382326
2284,40,84,0.04,0.42,-0.26,1.3441952432823054
258,13,83,0.04,0.5,-0.21,1.3438951015640448
2675,45,100,0.04,0.41,-0.3,1.34376158406204
932,22,82,0.04,0.47,-0.21,1.3437241842548582
857,21,82,0.04,0.47,-0.25,1.3436952847141896
2894,48,94,0.04,0.4,-0.3,1.3435266010777143
187,12,87,0.04,0.5,-0.2,1.3433997756132072
478,16,78,0.04,0.48,-0.23,1.3432145844312773
669,18,119,0.04,0.47,-0.22,1.3431453458340354
668,18,118,0.04,0.47,-0.22,1.3431453458340354
815,20,115,0.04,0.47,-0.22,1.3428400715132127
1838,34,88,0.04,0.44,-0.24,1.3426287067700817
856,21,81,0.04,0.47,-0.25,1.3425609887004626
2386,41,111,0.04,0.41,-0.3,1.3425532183384832
339,14,89,0.04,0.49,-0.22,1.3423348993908129
2969,49,94,0.04,0.4,-0.3,1.3422115915496706
821,20,121,0.04,0.46,-0.25,1.342096337267042
1561,30,111,0.04,0.44,-0.27,1.3420711516132968
2138,38,88,0.04,0.43,-0.28,1.342012576938056
1685,32,85,0.04,0.44,-0.25,1.3420015348055996
2243,39,118,0.04,0.42,-0.3,1.341955743916281
1168,25,93,0.04,0.45,-0.25,1.3419243665412162
737,19,112,0.04,0.46,-0.23,1.3419234605414572
2064,37,89,0.04,0.43,-0.28,1.341890128203096
2237,39,112,0.04,0.41,-0.3,1.3416542083512795
738,19,113,0.04,0.46,-0.23,1.3416233434711105
2656,45,81,0.04,0.42,-0.26,1.341479994615811
2290,40,90,0.04,0.42,-0.26,1.341304533767987
1385,28,85,0.04,0.45,-0.27,1.3412332754010408
255,13,80,0.04,0.49,-0.2,1.3411742686508243
760,20,60,0.04,0.46,-0.24,1.3411629178375295
2358,41,83,0.04,0.42,-0.26,1.3410702680138735
1684,32,84,0.04,0.44,-0.26,1.3409806593151816
1683,32,83,0.04,0.44,-0.26,1.3409806593151816
1490,29,115,0.04,0.45,-0.26,1.3407263451924591
2506,43,81,0.04,0.42,-0.26,1.3405864154533647
1837,34,87,0.04,0.44,-0.25,1.3404850316468206
2062,37,87,0.04,0.43,-0.29,1.3404381234365055
2022,36,122,0.04,0.42,-0.3,1.3402318648168485
2508,43,83,0.04,0.42,-0.26,1.3401057641840095
1604,31,79,0.04,0.44,-0.27,1.3400161110610516
670,18,120,0.04,0.47,-0.22,1.339993664892019
624,18,74,0.04,0.47,-0.24,1.339850985113026
2435,42,85,0.04,0.42,-0.26,1.339827292865388
2383,41,108,0.04,0.41,-0.3,1.3394269251868596
2382,41,107,0.04,0.41,-0.3,1.3394269251868596
1473,29,98,0.04,0.44,-0.23,1.3391683242708787
2947,49,72,0.04,0.42,-0.26,1.3391584413712962
623,18,73,0.04,0.47,-0.24,1.3391454575584836
583,17,108,0.04,0.47,-0.22,1.3390345783653586
2584,44,84,0.04,0.42,-0.26,1.3389737368223857
405,15,80,0.04,0.48,-0.22,1.3389063756978448
1471,29,96,0.04,0.44,-0.23,1.3386743319312748
1472,29,97,0.04,0.44,-0.23,1.3386743319312748
965,22,115,0.04,0.45,-0.25,1.3386124864251632
601,18,51,0.04,0.46,-0.2,1.3386066843608224
1709,32,109,0.04,0.43,-0.26,1.3385553847972387
267,13,92,0.04,0.48,-0.24,1.3384515579644798
1095,24,95,0.04,0.45,-0.23,1.338264424552392
543,17,68,0.04,0.46,-0.25,1.3382347938047794
2288,40,88,0.04,0.42,-0.26,1.3379396012139815
763,20,63,0.04,0.46,-0.25,1.3379361782370605
1603,31,78,0.04,0.44,-0.27,1.3379254676771946
328,14,78,0.04,0.49,-0.19,1.3378181153155984
560,17,85,0.04,0.47,-0.22,1.3377905598134212
2002,36,102,0.04,0.43,-0.26,1.3377688071976295
78,11,53,0.04,0.48,-0.15,1.3377327433358575
404,15,79,0.04,0.48,-0.22,1.3375587094918078
1271,26,121,0.04,0.43,-0.26,1.3371911895432929
1272,26,122,0.04,0.43,-0.26,1.3371911895432929
723,19,98,0.04,0.46,-0.22,1.336860354645007
20,10,70,0.04,0.5,-0.16,1.3368420121780562
823,20,123,0.04,0.46,-0.26,1.336770265755084
874,21,99,0.04,0.45,-0.22,1.3367592151953855
1706,32,106,0.04,0.43,-0.27,1.3365566607779253
2724,46,74,0.04,0.41,-0.26,1.3365528359119023
2581,44,81,0.04,0.41,-0.26,1.3364935665722442
1270,26,120,0.04,0.43,-0.26,1.3364252749219467
1835,34,85,0.04,0.43,-0.26,1.3363216314091846
2067,37,92,0.04,0.42,-0.26,1.3362352541538907
618,18,68,0.04,0.46,-0.26,1.3362026396300588
188,12,88,0.04,0.49,-0.2,1.3360151361274983
1836,34,86,0.04,0.43,-0.25,1.3358150230963861
2137,38,87,0.04,0.42,-0.29,1.3355486440188542
619,18,69,0.04,0.46,-0.25,1.335533592952914
1544,30,94,0.04,0.44,-0.23,1.3354572927792723
3041,50,92,0.03,0.39,-0.3,1.3351669580443777
1541,30,91,0.04,0.44,-0.24,1.3350268142921422
667,18,117,0.04,0.46,-0.22,1.3347615437982416
1833,34,83,0.04,0.43,-0.25,1.3344899761512554
327,14,77,0.04,0.48,-0.19,1.3343654339655828
1710,32,110,0.04,0.43,-0.26,1.334179233150987
949,22,99,0.04,0.45,-0.21,1.3341527025826907
1856,34,106,0.04,0.42,-0.26,1.3338507529651575
409,15,84,0.04,0.48,-0.23,1.3337059228358696
1463,29,88,0.04,0.44,-0.27,1.333492271202536
663,18,113,0.04,0.46,-0.22,1.3334620472461165
2096,37,121,0.04,0.41,-0.3,1.3333132013360793
1758,33,83,0.04,0.43,-0.26,1.3332844206872776
803,20,103,0.04,0.45,-0.2,1.33321040405897
1855,34,105,0.04,0.42,-0.26,1.3330867516747071
835,21,60,0.04,0.45,-0.24,1.3330618007618327
80,11,55,0.04,0.48,-0.16,1.3330482619740454
399,15,74,0.04,0.47,-0.22,1.3330160777990578
1872,34,122,0.04,0.41,-0.3,1.332999587615938
2134,38,84,0.04,0.42,-0.28,1.332804413013751
2215,39,90,0.04,0.41,-0.26,1.3327288871978855
617,18,67,0.04,0.45,-0.25,1.3323267810448625
1749,33,74,0.04,0.42,-0.3,1.332314131382918
662,18,112,0.04,0.46,-0.22,1.3321198609881941
1400,28,100,0.04,0.44,-0.23,1.3320362513709603
159,12,59,0.04,0.49,-0.14,1.3318354286491902
191,12,91,0.04,0.49,-0.18,1.3318033152203064
1240,26,90,0.04,0.44,-0.26,1.3317587790086731
1241,26,91,0.04,0.44,-0.26,1.3317587790086731
1242,26,92,0.04,0.44,-0.26,1.3317587790086731
1861,34,111,0.04,0.4,-0.3,1.3311564443915676
892,21,117,0.04,0.44,-0.25,1.3310537694992484
781,20,81,0.04,0.46,-0.22,1.3310475030913833
1344,27,119,0.04,0.43,-0.26,1.3310469613732245
154,12,54,0.04,0.47,-0.16,1.3310349015464613
10,10,60,0.04,0.49,-0.15,1.3310176749759468
2873,48,73,0.03,0.41,-0.26,1.3309731788844263
2431,42,81,0.03,0.41,-0.26,1.3309386414053166
2356,41,81,0.03,0.41,-0.26,1.330853952392572
694,19,69,0.04,0.45,-0.25,1.3308505020441093
1382,28,82,0.04,0.44,-0.25,1.330823648080732
2286,40,86,0.04,0.41,-0.26,1.3306606935788956
1315,27,90,0.04,0.44,-0.27,1.3304873371876993
1297,27,72,0.04,0.44,-0.27,1.330447927667685
689,19,64,0.04,0.45,-0.25,1.330422082225293
3009,50,60,0.03,0.42,-0.21,1.3302386120656537
1635,31,110,0.04,0.42,-0.26,1.3300774620927263
2582,44,82,0.03,0.41,-0.26,1.3299580830688498
690,19,65,0.04,0.45,-0.25,1.329793211630328
1399,28,99,0.04,0.43,-0.23,1.3297342994241852
26,10,76,0.04,0.5,-0.17,1.3296849334305323
397,15,72,0.04,0.46,-0.25,1.3295729482126846
1024,23,99,0.04,0.44,-0.23,1.3294449926616159
1455,29,80,0.04,0.43,-0.23,1.329397916984256
1459,29,84,0.04,0.43,-0.27,1.3292108769287574
2376,41,101,0.03,0.4,-0.3,1.329161040060028
2302,40,102,0.03,0.4,-0.3,1.329161040060028
696,19,71,0.04,0.45,-0.27,1.3290376942181188
876,21,101,0.04,0.45,-0.21,1.3290136640464223
724,19,99,0.04,0.45,-0.22,1.3289412057013394
2217,39,92,0.04,0.41,-0.26,1.3285609930796978
475,16,75,0.04,0.46,-0.25,1.328508757644175
1313,27,88,0.04,0.43,-0.27,1.328435552668135
1238,26,88,0.04,0.44,-0.26,1.3282529772776042
1239,26,89,0.04,0.44,-0.26,1.3281794358589554
1083,24,83,0.04,0.44,-0.21,1.328021236828743
1540,30,90,0.04,0.43,-0.24,1.327980428703581
1273,26,123,0.04,0.43,-0.26,1.3279030294483478
1169,25,94,0.04,0.44,-0.25,1.3277978283975131
1170,25,95,0.04,0.44,-0.25,1.3277978283975131
561,17,86,0.04,0.46,-0.21,1.3276842051147253
2021,36,121,0.04,0.4,-0.3,1.3275477863825218
872,21,97,0.04,0.45,-0.22,1.3273572679249406
1457,29,82,0.04,0.43,-0.25,1.3271388104280433
551,17,76,0.04,0.46,-0.25,1.3270818933227952
970,22,120,0.04,0.44,-0.26,1.3269372220282454
27,10,77,0.04,0.5,-0.18,1.3269097442149624
1978,36,78,0.03,0.42,-0.24,1.3265479443775094
1676,32,76,0.03,0.42,-0.27,1.326293964525106
1023,23,98,0.04,0.44,-0.23,1.3259641740496604
1236,26,86,0.04,0.43,-0.25,1.3259631301245725
725,19,100,0.04,0.45,-0.22,1.3259162649859537
1022,23,97,0.04,0.44,-0.23,1.3258607627045458
967,22,117,0.04,0.44,-0.26,1.3257281953900506
1309,27,84,0.04,0.43,-0.25,1.3253893082895774
1828,34,78,0.03,0.41,-0.25,1.3252842363443214
1383,28,83,0.04,0.43,-0.25,1.3252149256969827
1027,23,102,0.04,0.44,-0.23,1.325151823250596
1637,31,112,0.04,0.42,-0.26,1.3248419153246844
1636,31,111,0.04,0.42,-0.26,1.3248419153246844
871,21,96,0.04,0.44,-0.22,1.3245029656353873
687,19,62,0.04,0.44,-0.25,1.3244732128047882
