Trial,Fast,Slow,CAGR,Sharpe,Drawdown,Returns
24,10,74,0.04,0.41,-0.18,1.2659816643460158
1092,24,92,0.04,0.36,-0.23,1.2659768354845788
255,13,80,0.04,0.39,-0.2,1.2659581379492983
518,16,118,0.04,0.39,-0.25,1.2659231336069248
1328,27,103,0.04,0.36,-0.25,1.2659212618048408
656,18,106,0.04,0.38,-0.22,1.265848926657357
1037,23,112,0.04,0.37,-0.25,1.2657426263717177
769,20,69,0.04,0.37,-0.26,1.265565752422196
86,11,61,0.04,0.4,-0.21,1.265559007968727
2211,39,86,0.04,0.33,-0.26,1.26551000434438
830,21,55,0.04,0.37,-0.28,1.2653081968777833
1838,34,88,0.04,0.35,-0.24,1.2649827760802426
390,15,65,0.04,0.38,-0.21,1.2648450922270777
1130,25,55,0.04,0.36,-0.28,1.2648408505307984
302,14,52,0.04,0.39,-0.17,1.2647500469984259
15,10,65,0.04,0.4,-0.2,1.2646965067540825
405,15,80,0.04,0.38,-0.22,1.264629191909141
1681,32,81,0.04,0.35,-0.26,1.2646030334173421
1168,25,93,0.04,0.36,-0.25,1.2646014751839412
2056,37,81,0.04,0.34,-0.22,1.2643491696286633
322,14,72,0.04,0.38,-0.21,1.264246659354982
796,20,96,0.04,0.37,-0.24,1.2641957045737313
258,13,83,0.04,0.39,-0.21,1.264163907944123
325,14,75,0.04,0.39,-0.2,1.2641094329135447
517,16,117,0.04,0.38,-0.24,1.2639693968966794
1999,36,99,0.04,0.34,-0.27,1.2639488923888786
22,10,72,0.04,0.4,-0.18,1.2638755043540877
2071,37,96,0.04,0.33,-0.27,1.2632828635216284
3021,50,72,0.04,0.33,-0.26,1.2632060071803337
2145,38,95,0.04,0.33,-0.27,1.2631711161393395
1767,33,92,0.04,0.35,-0.24,1.2631278409046514
1472,29,97,0.04,0.35,-0.23,1.2630899802309423
1208,26,58,0.04,0.36,-0.28,1.2630856216115167
1533,30,83,0.04,0.35,-0.26,1.2630583437618645
1343,27,118,0.04,0.35,-0.26,1.2629281854433612
404,15,79,0.04,0.38,-0.22,1.2628782057601786
541,17,66,0.04,0.37,-0.26,1.262866759387219
1934,35,109,0.04,0.33,-0.3,1.2628340959413684
2070,37,95,0.04,0.33,-0.27,1.2627887210186244
1093,24,93,0.04,0.36,-0.23,1.2626910030962104
1173,25,98,0.04,0.36,-0.24,1.2626588352371568
1477,29,102,0.04,0.35,-0.3,1.2626075430560504
338,14,88,0.04,0.39,-0.22,1.2624227809112474
1989,36,89,0.04,0.34,-0.28,1.2623285688035748
2170,38,120,0.04,0.33,-0.3,1.2623212286636671
1545,30,95,0.04,0.35,-0.23,1.262192817946552
1476,29,101,0.04,0.35,-0.3,1.2616994261723389
1313,27,88,0.04,0.35,-0.27,1.2615623870911215
1981,36,81,0.04,0.34,-0.22,1.2615380430782712
1238,26,88,0.04,0.35,-0.26,1.2613890025072478
152,12,52,0.04,0.38,-0.15,1.261353764837157
1562,30,112,0.04,0.35,-0.26,1.2613016471158833
2068,37,93,0.04,0.33,-0.26,1.2612941312270205
654,18,104,0.04,0.37,-0.22,1.261281554055965
1045,23,120,0.04,0.36,-0.26,1.2612648280749574
2217,39,92,0.04,0.33,-0.26,1.2611176582452441
2289,40,89,0.04,0.33,-0.26,1.2610881100675824
1177,25,102,0.04,0.35,-0.25,1.260707163466232
1608,31,83,0.04,0.35,-0.26,1.2606309276966308
855,21,80,0.04,0.37,-0.23,1.26042494914632
2142,38,92,0.04,0.33,-0.26,1.2602927148662249
521,16,121,0.04,0.38,-0.25,1.2602599959834424
545,17,70,0.04,0.37,-0.25,1.2599585301145535
91,11,66,0.04,0.39,-0.19,1.2599345374787443
18,10,68,0.04,0.39,-0.18,1.2597317827985028
1485,29,110,0.04,0.34,-0.27,1.2595213184277463
1042,23,117,0.04,0.36,-0.26,1.259497293119489
1527,30,77,0.04,0.34,-0.25,1.259354328121283
759,20,59,0.04,0.36,-0.27,1.2590630856680418
327,14,77,0.04,0.38,-0.19,1.2589679005101166
801,20,101,0.04,0.36,-0.22,1.2588777290391984
615,18,65,0.04,0.36,-0.26,1.2587377854507917
1688,32,88,0.04,0.34,-0.24,1.2586814152421937
783,20,83,0.04,0.37,-0.22,1.2585970454362403
2089,37,114,0.04,0.32,-0.3,1.258413167052711
630,18,80,0.04,0.37,-0.23,1.2584024886801282
245,13,70,0.04,0.38,-0.2,1.258386837971627
1763,33,88,0.04,0.34,-0.24,1.2583357972638716
525,17,50,0.04,0.36,-0.24,1.2582830536081768
1022,23,97,0.04,0.36,-0.23,1.2582110862542843
1563,30,113,0.04,0.34,-0.26,1.2581596686572767
1293,27,68,0.04,0.35,-0.27,1.2580492603351636
1038,23,113,0.04,0.36,-0.25,1.2580346364561423
16,10,66,0.04,0.39,-0.19,1.2577271595476833
655,18,105,0.04,0.37,-0.22,1.2575965192517322
2169,38,119,0.04,0.33,-0.3,1.2574440967885976
230,13,55,0.04,0.38,-0.16,1.2572489038569792
2291,40,91,0.04,0.33,-0.26,1.2572346962909509
616,18,66,0.04,0.36,-0.26,1.2571270558992707
2458,42,108,0.04,0.32,-0.3,1.2570351990967281
1559,30,109,0.04,0.34,-0.27,1.2569785098454838
1213,26,63,0.04,0.35,-0.24,1.2569556632341656
560,17,85,0.04,0.37,-0.22,1.2564024726097873
1040,23,115,0.04,0.35,-0.26,1.2562284708488474
260,13,85,0.04,0.38,-0.21,1.2562232103336441
1471,29,96,0.04,0.34,-0.23,1.2561552244946637
802,20,102,0.04,0.36,-0.22,1.255867657386592
1242,26,92,0.04,0.35,-0.26,1.2558277466404786
908,22,58,0.04,0.35,-0.28,1.2558259625393264
591,17,116,0.04,0.37,-0.24,1.25582392562892
87,11,62,0.04,0.38,-0.21,1.2554008693667138
1541,30,91,0.04,0.34,-0.24,1.255197030300501
1529,30,79,0.04,0.34,-0.25,1.2550842475291681
1682,32,82,0.04,0.34,-0.26,1.254977017244633
1478,29,103,0.04,0.34,-0.3,1.2549186448500202
675,19,50,0.04,0.36,-0.25,1.2547571595097993
873,21,98,0.04,0.36,-0.22,1.2546578629852452
797,20,97,0.04,0.36,-0.23,1.2546318699554373
1946,35,121,0.04,0.32,-0.3,1.2546297170986884
941,22,91,0.04,0.36,-0.24,1.2546225607165857
1528,30,78,0.04,0.34,-0.25,1.2541908968090805
1677,32,77,0.04,0.33,-0.28,1.2540843547766043
1413,28,113,0.04,0.34,-0.27,1.2536610811248954
1679,32,79,0.04,0.34,-0.27,1.2534555202507742
854,21,79,0.04,0.36,-0.23,1.2533912078969085
592,17,117,0.04,0.37,-0.24,1.253343218955444
1412,28,112,0.04,0.34,-0.27,1.2530095672398058
731,19,106,0.04,0.36,-0.22,1.2528126861460522
798,20,98,0.04,0.36,-0.23,1.2521479199317371
1029,23,104,0.04,0.35,-0.23,1.2519168318285816
1776,33,101,0.04,0.33,-0.27,1.2518972013703984
940,22,90,0.04,0.35,-0.24,1.2517651995835404
2090,37,115,0.04,0.32,-0.3,1.2516749049318159
1411,28,111,0.04,0.33,-0.27,1.2516647001207355
2144,38,94,0.04,0.32,-0.27,1.2516600948687402
303,14,53,0.04,0.37,-0.16,1.2512775356991297
551,17,76,0.04,0.36,-0.25,1.2512645016339943
582,17,107,0.04,0.36,-0.22,1.2512041671015184
2020,36,120,0.04,0.32,-0.3,1.2511242418928907
614,18,64,0.04,0.35,-0.27,1.2511089170347214
1489,29,114,0.04,0.34,-0.26,1.2510709085647251
263,13,88,0.04,0.38,-0.22,1.2510628361209113
593,17,118,0.04,0.37,-0.24,1.2508931181783378
757,20,57,0.04,0.35,-0.27,1.250836899807847
631,18,81,0.04,0.36,-0.23,1.25077011179573
696,19,71,0.04,0.35,-0.27,1.2507195582118833
488,16,88,0.04,0.37,-0.24,1.2506775571826132
2285,40,85,0.04,0.32,-0.26,1.250563354274208
1676,32,76,0.04,0.33,-0.27,1.2505215879228475
1253,26,103,0.04,0.34,-0.25,1.2503408753522594
1252,26,102,0.04,0.34,-0.25,1.2503408753522594
1097,24,97,0.04,0.34,-0.25,1.2501837500214024
25,10,75,0.04,0.39,-0.17,1.2499869975836948
727,19,102,0.04,0.36,-0.24,1.2497334031617116
1033,23,108,0.04,0.35,-0.25,1.249588572355533
320,14,70,0.04,0.36,-0.24,1.2494904468446841
682,19,57,0.04,0.35,-0.25,1.249183359834416
1632,31,107,0.04,0.33,-0.27,1.249147692218167
1755,33,80,0.04,0.33,-0.25,1.2484679930531022
1342,27,117,0.04,0.33,-0.26,1.2484315705750624
3017,50,68,0.04,0.32,-0.26,1.2482842993993712
2143,38,93,0.04,0.32,-0.26,1.2481563649421674
1631,31,106,0.04,0.33,-0.27,1.2480307462506626
1256,26,106,0.04,0.34,-0.25,1.2478879017825684
1603,31,78,0.04,0.33,-0.27,1.2478793025602628
475,16,75,0.04,0.36,-0.25,1.2476908425397895
939,22,89,0.04,0.35,-0.24,1.2476728345972568
598,17,123,0.04,0.36,-0.25,1.2473748383516274
890,21,115,0.04,0.35,-0.25,1.247218178582563
889,21,114,0.04,0.35,-0.25,1.247218178582563
1126,25,51,0.04,0.35,-0.29,1.2469921521680694
1544,30,94,0.04,0.33,-0.23,1.2469703289688443
561,17,86,0.04,0.36,-0.21,1.2469542907909295
94,11,69,0.04,0.37,-0.18,1.2468551134719994
676,19,51,0.04,0.35,-0.25,1.2464905235436081
1990,36,90,0.04,0.32,-0.28,1.2464585636090229
864,21,89,0.04,0.35,-0.22,1.2460839223958384
409,15,84,0.04,0.36,-0.23,1.246073375719649
2238,39,113,0.04,0.31,-0.3,1.2460398089103
1912,35,87,0.04,0.32,-0.23,1.2457671462321227
334,14,84,0.04,0.36,-0.23,1.2455806467761812
1464,29,89,0.04,0.33,-0.25,1.2455214395624006
2315,40,115,0.04,0.31,-0.3,1.245436623557368
1316,27,91,0.04,0.33,-0.27,1.2449421916315047
1032,23,107,0.04,0.34,-0.25,1.244803590854533
474,16,74,0.04,0.35,-0.25,1.2447529362732108
3007,50,58,0.04,0.33,-0.24,1.2446671067252852
1550,30,100,0.04,0.33,-0.3,1.244503658587675
732,19,107,0.04,0.35,-0.22,1.2441080840975673
605,18,55,0.04,0.35,-0.27,1.2440694978530105
190,12,90,0.04,0.37,-0.21,1.2440312543054146
1463,29,88,0.04,0.33,-0.27,1.243899138342128
1340,27,115,0.04,0.33,-0.27,1.243853287579231
1341,27,116,0.04,0.33,-0.27,1.243853287579231
1198,25,123,0.04,0.33,-0.3,1.2435150475627705
2361,41,86,0.04,0.31,-0.26,1.24347945357716
1096,24,96,0.04,0.34,-0.25,1.2433198534918155
2794,47,69,0.04,0.31,-0.26,1.2431047320366868
866,21,91,0.04,0.34,-0.22,1.2430039998341633
1039,23,114,0.04,0.34,-0.26,1.2429698700795517
333,14,83,0.04,0.36,-0.22,1.2429330420373583
595,17,120,0.04,0.36,-0.25,1.242853287327966
2293,40,93,0.04,0.31,-0.27,1.2427911577354207
228,13,53,0.04,0.36,-0.17,1.2427521010897205
244,13,69,0.04,0.36,-0.21,1.2427394459692704
1174,25,99,0.04,0.33,-0.24,1.2426590884319328
1908,35,83,0.04,0.32,-0.23,1.2425539141405968
599,17,124,0.04,0.36,-0.25,1.242455833870389
1325,27,100,0.04,0.33,-0.24,1.2422343253679613
658,18,108,0.04,0.35,-0.23,1.2422210678050218
2219,39,94,0.04,0.31,-0.27,1.2421776082259197
2364,41,89,0.04,0.31,-0.26,1.2421483225217123
2439,42,89,0.04,0.31,-0.26,1.2421059633515579
623,18,73,0.04,0.34,-0.24,1.2420566858704096
1539,30,89,0.04,0.32,-0.25,1.2418884236346135
1540,30,90,0.04,0.32,-0.24,1.2416960486754427
19,10,69,0.04,0.37,-0.18,1.2416486534214635
1030,23,105,0.04,0.33,-0.24,1.2416285956797726
1923,35,98,0.04,0.31,-0.27,1.2415775444357529
1133,25,58,0.04,0.33,-0.28,1.2414110863692898
602,18,52,0.04,0.35,-0.25,1.241400971881519
1698,32,98,0.04,0.32,-0.3,1.241320130337699
89,11,64,0.04,0.36,-0.2,1.241277371540614
375,15,50,0.04,0.36,-0.19,1.2412702839980534
1248,26,98,0.04,0.33,-0.26,1.2411123670661233
157,12,57,0.04,0.37,-0.15,1.2411083877518525
1387,28,87,0.04,0.32,-0.27,1.2410332734592804
1100,24,100,0.04,0.33,-0.24,1.2409400944899267
1604,31,79,0.04,0.32,-0.27,1.2408798107924628
677,19,52,0.04,0.35,-0.26,1.2405594039212795
1414,28,114,0.04,0.32,-0.26,1.2405107893036196
1415,28,115,0.04,0.32,-0.26,1.2405107893036196
1237,26,87,0.04,0.33,-0.25,1.240462563484153
932,22,82,0.04,0.34,-0.21,1.2403452018050551
653,18,103,0.04,0.34,-0.24,1.2403318947783624
857,21,82,0.04,0.34,-0.25,1.2403185256411349
2533,43,108,0.04,0.3,-0.3,1.2402630738547873
2240,39,115,0.04,0.3,-0.3,1.2401039768494155
1162,25,87,0.04,0.33,-0.23,1.2400749135082545
1466,29,91,0.04,0.32,-0.24,1.2400561812313213
2017,36,117,0.04,0.3,-0.3,1.2399792951286814
590,17,115,0.04,0.35,-0.24,1.239880972013883
2869,48,69,0.04,0.31,-0.26,1.2398150114758344
1282,27,57,0.04,0.33,-0.3,1.2397921325450756
626,18,76,0.04,0.34,-0.24,1.2397105595709348
1327,27,102,0.04,0.33,-0.25,1.239561646768918
681,19,56,0.04,0.34,-0.26,1.2395402939287636
603,18,53,0.04,0.34,-0.25,1.2394293737826376
2314,40,114,0.04,0.3,-0.3,1.2393563719136238
1176,25,101,0.04,0.33,-0.25,1.2391915861173304
1212,26,62,0.04,0.33,-0.24,1.2391071328741234
1460,29,85,0.04,0.32,-0.27,1.239102901182027
549,17,74,0.04,0.34,-0.23,1.239030837073011
1386,28,86,0.04,0.32,-0.27,1.2389093676456941
856,21,81,0.04,0.34,-0.25,1.238889136244058
1427,29,52,0.04,0.33,-0.29,1.2388881927898894
452,16,52,0.04,0.34,-0.24,1.2388867764436082
1101,24,101,0.04,0.33,-0.24,1.2386403176612046
411,15,86,0.04,0.35,-0.23,1.238638065612756
1611,31,86,0.04,0.32,-0.24,1.2384357782883952
520,16,120,0.04,0.35,-0.25,1.2383336934704803
2366,41,91,0.04,0.3,-0.27,1.2382731441374062
1995,36,95,0.04,0.31,-0.26,1.2381076691711184
1031,23,106,0.04,0.33,-0.24,1.2380304291915563
95,11,70,0.04,0.36,-0.18,1.2379444923758807
1606,31,81,0.04,0.32,-0.27,1.2378950099781474
1416,28,116,0.04,0.32,-0.26,1.2376669837572472
1362,28,62,0.04,0.33,-0.3,1.237632040717032
335,14,85,0.04,0.35,-0.23,1.2374453948244983
3019,50,70,0.03,0.31,-0.26,1.2372722679024117
1978,36,78,0.04,0.31,-0.24,1.2372675187329296
1211,26,61,0.04,0.32,-0.24,1.2371898465353706
410,15,85,0.04,0.35,-0.23,1.2371571359659868
1851,34,101,0.04,0.31,-0.27,1.2369684903051696
412,15,87,0.04,0.35,-0.23,1.2368973002127985
1182,25,107,0.04,0.33,-0.25,1.236846577169345
1210,26,60,0.04,0.33,-0.25,1.2367750341502841
1417,28,117,0.04,0.32,-0.26,1.2367562201801103
2166,38,116,0.03,0.3,-0.3,1.236736397930042
863,21,88,0.04,0.33,-0.22,1.236639287700262
2363,41,88,0.03,0.3,-0.26,1.236608878130769
2167,38,117,0.03,0.3,-0.3,1.236450230640159
3015,50,66,0.03,0.31,-0.26,1.2364344552173456
1828,34,78,0.03,0.31,-0.25,1.2360888618217698
526,17,51,0.04,0.33,-0.25,1.2360209032817975
1624,31,99,0.04,0.31,-0.3,1.2359629723511403
454,16,54,0.04,0.34,-0.22,1.235741728358997
1991,36,91,0.04,0.31,-0.28,1.2355477306915146
2016,36,116,0.03,0.3,-0.3,1.2353972734977647
909,22,59,0.04,0.33,-0.29,1.2352472280633005
865,21,90,0.04,0.33,-0.22,1.2352178625242207
319,14,69,0.04,0.34,-0.24,1.2351992337208073
1323,27,98,0.04,0.32,-0.25,1.2351976362527917
1451,29,76,0.04,0.31,-0.22,1.2347904609363225
1310,27,85,0.04,0.32,-0.25,1.234751539620871
92,11,67,0.04,0.36,-0.19,1.2347430323612036
832,21,57,0.04,0.33,-0.28,1.2347400244801956
1110,24,110,0.04,0.33,-0.25,1.2346378476185664
337,14,87,0.04,0.35,-0.22,1.2346214318969861
2945,49,70,0.03,0.3,-0.26,1.2345530150134103
1984,36,84,0.03,0.31,-0.22,1.2345300420556728
1175,25,100,0.04,0.32,-0.25,1.2344875129348432
1111,24,111,0.04,0.33,-0.26,1.2344805470007
2873,48,73,0.03,0.3,-0.26,1.2344769018308064
1051,24,51,0.04,0.34,-0.3,1.234441253503752
3016,50,67,0.03,0.3,-0.26,1.2343493280054147
770,20,70,0.04,0.33,-0.28,1.234238097797162
625,18,75,0.04,0.33,-0.25,1.2340745998968068
1015,23,90,0.04,0.33,-0.23,1.2340377548998585
26,10,76,0.04,0.37,-0.17,1.2340023309093817
2007,36,107,0.03,0.3,-0.3,1.2339653137816597
1426,29,51,0.04,0.33,-0.29,1.233902443330894
840,21,65,0.04,0.33,-0.25,1.2338532145978205
1109,24,109,0.04,0.33,-0.25,1.2338495404061187
1925,35,100,0.04,0.31,-0.27,1.2337807783353356
519,16,119,0.04,0.34,-0.25,1.2336612126772508
1610,31,85,0.03,0.31,-0.24,1.233561500910478
2239,39,114,0.03,0.3,-0.3,1.2335376475016888
1911,35,86,0.03,0.31,-0.24,1.2334902907655005
231,13,56,0.04,0.35,-0.16,1.2333850127796553
2019,36,119,0.03,0.3,-0.3,1.2332103166873396
27,10,77,0.04,0.37,-0.18,1.2330365494153843
457,16,57,0.04,0.34,-0.25,1.2329008461719435
839,21,64,0.04,0.33,-0.26,1.2327521192447906
1397,28,97,0.04,0.32,-0.23,1.2324627273965556
1777,33,102,0.03,0.31,-0.27,1.2323158616894143
1131,25,56,0.04,0.32,-0.29,1.2322505589101647
1385,28,85,0.04,0.31,-0.27,1.2314961835269964
944,22,94,0.04,0.33,-0.23,1.2313371833157176
1552,30,102,0.04,0.31,-0.3,1.231322035013596
1535,30,85,0.03,0.31,-0.27,1.2311620986839231
907,22,57,0.04,0.33,-0.28,1.2309319614965293
1909,35,84,0.03,0.3,-0.23,1.2308204385406583
2137,38,87,0.03,0.3,-0.29,1.230776139015277
1831,34,81,0.03,0.3,-0.25,1.2307625399414506
336,14,86,0.04,0.34,-0.23,1.230638684644369
1339,27,114,0.04,0.31,-0.27,1.2304897426432204
2066,37,91,0.03,0.3,-0.3,1.2303407935744275
453,16,53,0.04,0.33,-0.22,1.2302899894634076
2164,38,114,0.03,0.29,-0.3,1.2302796501053739
906,22,56,0.03,0.32,-0.28,1.2302551238460795
868,21,93,0.04,0.33,-0.22,1.2300099459204814
2721,46,71,0.03,0.3,-0.26,1.2294708982019407
469,16,69,0.04,0.33,-0.25,1.22924860465299
3020,50,71,0.03,0.3,-0.26,1.229244379285388
2870,48,70,0.03,0.3,-0.26,1.2291955183216554
1435,29,60,0.03,0.32,-0.29,1.2289080976934237
1996,36,96,0.03,0.3,-0.27,1.2288555916479467
594,17,119,0.04,0.34,-0.25,1.22881742385079
1108,24,108,0.04,0.32,-0.25,1.2286551315991376
259,13,84,0.04,0.34,-0.22,1.2283863274194533
2162,38,112,0.03,0.29,-0.3,1.228334557115114
781,20,81,0.04,0.33,-0.22,1.228264715929866
1358,28,58,0.03,0.32,-0.3,1.2282097723226166
262,13,87,0.04,0.34,-0.21,1.2282071418877583
470,16,70,0.04,0.33,-0.27,1.2281053539649491
2947,49,72,0.03,0.29,-0.26,1.2278446359762203
1356,28,56,0.03,0.32,-0.3,1.2275479075485198
2091,37,116,0.03,0.29,-0.3,1.2275217309101105
1695,32,95,0.03,0.3,-0.28,1.22739060798349
597,17,122,0.04,0.34,-0.25,1.227176906293254
596,17,121,0.04,0.34,-0.25,1.227176906293254
1161,25,86,0.03,0.31,-0.24,1.227097200245156
629,18,79,0.04,0.33,-0.24,1.227084963589241
1612,31,87,0.03,0.3,-0.24,1.2270185294222875
1112,24,112,0.04,0.32,-0.26,1.2269629336968557
1255,26,105,0.04,0.31,-0.25,1.2266441422357837
983,23,58,0.03,0.32,-0.3,1.2266026000146135
1769,33,94,0.03,0.3,-0.28,1.2264567093443972
841,21,66,0.03,0.32,-0.25,1.2263209592395554
624,18,74,0.03,0.32,-0.24,1.226267770169266
400,15,75,0.04,0.33,-0.22,1.2260746660122928
730,19,105,0.04,0.33,-0.22,1.2260006663657572
1254,26,104,0.03,0.31,-0.25,1.225948765737918
780,20,80,0.03,0.32,-0.23,1.225888556104901
2360,41,85,0.03,0.29,-0.26,1.2258507344376188
2725,46,75,0.03,0.29,-0.26,1.2256033887081572
2165,38,115,0.03,0.28,-0.3,1.2254280602496397
867,21,92,0.03,0.32,-0.22,1.2253436361323322
2093,37,118,0.03,0.29,-0.3,1.2252809642623559
838,21,63,0.03,0.32,-0.26,1.2252234654304184
1251,26,101,0.03,0.31,-0.26,1.2251746144021236
1184,25,109,0.04,0.32,-0.26,1.2250997052665353
527,17,52,0.03,0.32,-0.24,1.2250652261031394
844,21,69,0.03,0.31,-0.26,1.2250511675851727
2651,45,76,0.03,0.29,-0.26,1.225022133261478
1014,23,89,0.03,0.32,-0.23,1.2249888534810385
396,15,71,0.03,0.33,-0.25,1.224975882557415
2286,40,86,0.03,0.29,-0.26,1.2249081726770703
604,18,54,0.03,0.33,-0.26,1.2248388385704687
1455,29,80,0.03,0.3,-0.23,1.2247518093519392
1296,27,71,0.03,0.31,-0.27,1.2246788992421265
1622,31,97,0.03,0.3,-0.3,1.224607981939297
2509,43,84,0.03,0.29,-0.26,1.224515391472427
169,12,69,0.04,0.34,-0.2,1.2244541808561602
1832,34,82,0.03,0.3,-0.24,1.2244286536684421
1087,24,87,0.03,0.31,-0.24,1.2243983314516322
685,19,60,0.03,0.32,-0.28,1.22438825922679
2218,39,93,0.03,0.29,-0.27,1.2243259009256184
758,20,58,0.03,0.32,-0.28,1.2242594464785974
2871,48,71,0.03,0.29,-0.26,1.224153968428723
2127,38,77,0.03,0.3,-0.23,1.224016939971874
2728,46,78,0.03,0.29,-0.26,1.2239430009018089
756,20,56,0.03,0.32,-0.28,1.2239365502942026
261,13,86,0.04,0.34,-0.21,1.2239222418109552
1778,33,103,0.03,0.3,-0.27,1.2239065517559296
1910,35,85,0.03,0.3,-0.24,1.2236663122586784
376,15,51,0.03,0.33,-0.2,1.2233053664707543
2724,46,74,0.03,0.29,-0.26,1.2232492150377738
728,19,103,0.03,0.32,-0.22,1.2229567986085055
1391,28,91,0.03,0.3,-0.25,1.2227478707580572
3008,50,59,0.03,0.29,-0.24,1.222620513515975
2859,48,59,0.03,0.3,-0.23,1.2224967315923891
2062,37,87,0.03,0.29,-0.29,1.2224587306798393
842,21,67,0.03,0.31,-0.27,1.222439412652859
243,13,68,0.03,0.33,-0.23,1.2224296518524218
1461,29,86,0.03,0.3,-0.27,1.2222866748420484
1486,29,111,0.03,0.3,-0.27,1.222135940073773
795,20,95,0.03,0.32,-0.24,1.2220610208543883
2576,44,76,0.03,0.28,-0.26,1.221792885630581
1551,30,101,0.03,0.3,-0.3,1.2217508865484188
1183,25,108,0.03,0.31,-0.25,1.2217312821095154
755,20,55,0.03,0.32,-0.29,1.2217222947648076
1850,34,100,0.03,0.29,-0.27,1.221421933095956
2868,48,68,0.03,0.29,-0.26,1.2214196461461708
1139,25,64,0.03,0.31,-0.27,1.2213628835609558
1288,27,63,0.03,0.3,-0.26,1.221353047432952
1178,25,103,0.03,0.31,-0.25,1.2213426759967743
2438,42,88,0.03,0.28,-0.26,1.2213386834568427
408,15,83,0.03,0.33,-0.23,1.2213079734411794
1916,35,91,0.03,0.29,-0.28,1.2211217352672386
1526,30,76,0.03,0.29,-0.27,1.221016650509397
2018,36,118,0.03,0.28,-0.3,1.2210106005499788
1686,32,86,0.03,0.29,-0.24,1.2210022950366768
557,17,82,0.03,0.32,-0.22,1.2208725371059925
1172,25,97,0.03,0.3,-0.25,1.2207637519045462
1290,27,65,0.03,0.3,-0.27,1.2206226264885078
2435,42,85,0.03,0.28,-0.26,1.2205006427555398
982,23,57,0.03,0.31,-0.3,1.2203147905824818
1367,28,67,0.03,0.3,-0.27,1.2202978003192106
942,22,92,0.03,0.31,-0.24,1.2202577204800455
1536,30,86,0.03,0.3,-0.27,1.2201908101559942
399,15,74,0.03,0.33,-0.22,1.220012278592711
1297,27,72,0.03,0.3,-0.27,1.2198581593972244
2094,37,119,0.03,0.28,-0.3,1.2197702001627135
1752,33,77,0.03,0.29,-0.3,1.2197177515529156
1977,36,77,0.03,0.29,-0.25,1.2196219712621519
1549,30,99,0.03,0.3,-0.3,1.2194686963650754
729,19,104,0.03,0.32,-0.22,1.2194593922305372
1749,33,74,0.03,0.29,-0.3,1.2193698382944524
1534,30,84,0.03,0.3,-0.27,1.2192778213951068
1699,32,99,0.03,0.29,-0.3,1.2192530342093297
1823,34,73,0.03,0.29,-0.3,1.219239961668283
1141,25,66,0.03,0.3,-0.27,1.2191291753567468
845,21,70,0.03,0.31,-0.25,1.2190907365981136
397,15,72,0.03,0.32,-0.25,1.2190559101657508
1760,33,85,0.03,0.29,-0.24,1.218548033585384
1434,29,59,0.03,0.3,-0.28,1.2185363173290382
1083,24,83,0.03,0.3,-0.21,1.2184932814165945
1997,36,97,0.03,0.28,-0.27,1.2184382933042857
679,19,54,0.03,0.32,-0.26,1.2184252148668038
627,18,77,0.03,0.31,-0.25,1.2182056353877972
704,19,79,0.03,0.31,-0.24,1.2180266780855193
1762,33,87,0.03,0.29,-0.24,1.218022479145045
1601,31,76,0.03,0.29,-0.28,1.217939312574781
329,14,79,0.03,0.33,-0.21,1.2179044721419967
2092,37,117,0.03,0.28,-0.3,1.2178936401082905
843,21,68,0.03,0.31,-0.26,1.2178504527208365
1181,25,106,0.03,0.3,-0.25,1.2178163403853761
553,17,78,0.03,0.32,-0.23,1.2177970985818607
837,21,62,0.03,0.31,-0.27,1.2175940964269993
460,16,60,0.03,0.32,-0.24,1.2175570960744324
794,20,94,0.03,0.31,-0.24,1.217526684556475
1236,26,86,0.03,0.3,-0.25,1.2175177145968334
1050,24,50,0.03,0.31,-0.3,1.2171838376693236
2292,40,92,0.03,0.28,-0.27,1.2171483433520593
612,18,62,0.03,0.31,-0.27,1.2171423629433027
398,15,73,0.03,0.32,-0.25,1.2170575396991745
1988,36,88,0.03,0.28,-0.29,1.217010077972227
1462,29,87,0.03,0.29,-0.27,1.2168582857881742
705,19,80,0.03,0.31,-0.24,1.2168519210011737
2287,40,87,0.03,0.28,-0.26,1.2168498263154244
2434,42,84,0.03,0.28,-0.26,1.2168292346896212
2948,49,73,0.03,0.28,-0.26,1.2167219323558804
2795,47,70,0.03,0.28,-0.26,1.216690633754725
979,23,54,0.03,0.31,-0.28,1.216463886731589
779,20,79,0.03,0.31,-0.23,1.2163658699885946
1538,30,88,0.03,0.29,-0.25,1.2163160634541186
1542,30,92,0.03,0.29,-0.24,1.2157140263708153
2583,44,83,0.03,0.28,-0.26,1.2156985085552214
2720,46,70,0.03,0.28,-0.26,1.2155217783303254
1465,29,90,0.03,0.29,-0.25,1.215450441914326
2875,48,75,0.03,0.28,-0.26,1.2153238934305195
2729,46,79,0.03,0.27,-0.26,1.215153834156703
1543,30,93,0.03,0.29,-0.24,1.2149336664651498
2650,45,75,0.03,0.28,-0.26,1.2148060291328484
2436,42,86,0.03,0.27,-0.26,1.214430059502291
1915,35,90,0.03,0.28,-0.28,1.2143969606662959
1082,24,82,0.03,0.3,-0.22,1.2143873128977736
483,16,83,0.03,0.31,-0.22,1.2143534232806685
461,16,61,0.03,0.32,-0.23,1.214315793674927
